ID	KOR	ENG_US	MSPA	CFRE	BPO	SC_CHI	JPN	ENG_AU	ENG_UK	GER	FRE	ITA	SPA	POR	ROM	DUT	DAN	SWE	NOR	POL	CZE	SLK	RUS	UKR	SLN	CRO	BUL	GRE	FIN	HUN	TUR	ARA	Hindi	Bengali	Marathi	Telugu	Tamil	Gujarati	Kannada	Odia	Malayalam	Punjabi	Chinese (Taiwan)	Indonesian	Persian	Hebrew
MMI-0455	후석 승객 알림	Rear Occupant Alert	Alerta de ocupación asiento posterior	Alerte d'occupant arrière	Alerta do assento traseiro ocupado	后排乘员预警	後部座席乗員通知	Rear Occupant Alert	Rear Occupant Alert	Warnung des Rücksitzpassagiers	Alerte relative aux passagers arrière	Avviso passeggero posteriore	Alerta para los ocupantes de los asientos traseros	Alerta de ocupantes traseiros	Alertă pasageri spate	Waarschuwing achterpassagier	Alarm for bagsædepassager	Passagerarvarning bak	Passasjervarsel bak	Powiadomienie o obecności pasażerów na tylnych siedzeniach	Upozornění pro cestující na zadních sedadlech	Upozornenie pre cestujúceho v zadnej časti vozidla	Предупреждение о пассажире на заднем сиденье	Сигналізація про пасажирів на задніх сидіннях	Alarm o potnikih na zadnjih sedežih	Sustav alarma za putnike otraga	Предупр. за пътници на задн. седалки	Ειδοποίηση επιβατών πίσω καθίσματος	Takamatkustajan varoitus	Hátsó utas figyelmeztetése	Arka Yolcu Uyarısı	التنبيه بوجوه ركاب في الخلف	पीछे की ओर बाधक की चेतावनी	পিছনে যাত্রী থাকার সতর্কতা	मागे बसणार्‍यास चेतावणी	రియర్ ఆక్యుపెంట్ అలర్ట్‌	பின்புற அமர்வு விழிப்பூட்டல்	પાછળ સીટ લેનાર માટે ચેતવણી	ಹಿಂಬದಿ ಕುಳಿತುಕೊಳ್ಳುವವರಿಗೆ ಎಚ್ಚರಿಕೆ	ରିଅର୍ ଅକ୍ୟୁପାଣ୍ଟ ଆଲର୍ଟ	പിന്നിൽ ആളിരിക്കുന്ന സൂചന	ਪਿਛਲਾ ਭਰਿਆ ਹੋਣ ਸੰਬੰਧੀ ਚਿਤਾਵਨੀ	後座乘員警示	Peringatan Penumpang Belakang	هشدار سرنشین عقب	התרעת נוסע אחורי
MMI-0457	실내침입감지 시스템	Advanced Anti-Theft	Antirrobo avanzado	Antivol avancé	Antifurto avançado	防盗系统	車室内侵入検出システム	Advanced anti-theft	Advanced anti-theft	Erw. Diebstahlsicherung	Alarme antivol avancée	Antifurto avanzato	Sistema antirrobo avanz.	Proteção antirroubo avan.	Sistem antifurt avansat	Geavanceerde antidiefstal	Avanceret anti-tyveri	Avancerat stöldskydd	Avansert tyverisikring	Zaawans. sys. antywłam.	Ochrana proti krádeži	Rozšír. zab. proti krádeži	Улучшенная противоугон.	Вдосконалена протикражна система	Napredna protivlomna zaščita	Prošireno protuprovalno osiguranje	Подобрена защита срещу кражба.	Προηγμένο αντικλεπτικό σύστημα	Edistynyt varkaudenesto	Bővített lopásgátló	Gelişmiş hırsızlık önleme	حماية متقدمة من السرقة	उन्नत एंटी-थेफ्ट	উন্নত অ্যান্টি-থেফ্ট	प्रगत चोरीविरोधी	అడ్వాన్స్‌డ్ యాంటీ-తెఫ్ట్	மேம்படுத்தப்பட்ட ஆண்டி-தெஃப்ட்	અદ્યતન ચોરી વિરોધી	ಸುಧಾರಿತ ಕಳ್ಳತನ ತಡೆ	ଉନ୍ନତ ଏଣ୍ଟି-ଥିପ୍	നൂതന മോഷണ പ്രതിരോധം	ਉੱਨਤ ਚੋਰੀ-ਵਿਰੋਧੀ		Anti-Pencurian Tambahan	ضد سرقت پیشرفته	מניעת גניבה מתקדמת
MMI-0459	[∧]/[∨] 버튼 (핸들)								[∧]/[∨] Buttons (Steering Wheel)																								[∧]/[∨] बटन (स्टीयरिंग व्हील)	[∧]/[∨] ব�ো তাম (স্টিয়ারিং হুইল)	[∧]/[∨] बटणे (स्टीयरिंग व्हील)	[∧]/[∨] బటన్ (స్టీరిం గ్ వీల్)	[∧]/[∨] பட்ட ன்கள் (ஸ்டியரிங் வீல்)	[∧]/[∨] બટન (સ્ટીઅરિંગ વ્હીલ)	[∧]/[∨] ಬಟನ್ ಗಳು (ಸ್ಟೀರಿಂಗ್ ವೀಲ್)	[∧]/[∨] ବଟଗୁଡିକ (ଷ୍ଟିଅରିଂ ଡ୍ରିଲ୍)	[∧]/[∨] ബട്ടണുകൾ (സ്റ്റിയറിംഗ് വീൽ)	[∧]/[∨] ਬਟਨ (ਸਟੇਅਰਿੰਗ ਵੀਲ)				
MMI-0461	시동 끌 때 미디어 재생 유지하기	Continue to Play Media when Vehicle Is Turned Off	Mantener la reproducción de medios al apagar el vehículo	Continuez la lecture de médias lorsque vous éteignez le véhicule	Manter a reprodução de mídia ao desligar o veículo	车辆熄火后系统保持开机状态	車両電源オフ時、ナビゲーション電源維持	Infotainment remains On when the vehicle is turned Off.	Infotainment remains On when the vehicle is turned Off.	Infotainment bleibt An, wenn das Fahrzeug Aus ist.	L'infodivertissement ne s'éteint pas à la coupure du contact.	L'Infotainment resta attivato quando il veicolo viene spento.	El sistema de infoentretenimiento permanece encendido con el vehículo apagado.	O sistema de áudio fica ligado quando o veículo está desligado.	Infodivertisment rămâne pornit când vehiculul este oprit.	Infotainment blijft aan als het voertuig is uitgeschakeld.	Infotainment forbliver Til, når køretøjet er Fra.	Info/underhållning förblir påslagen när fordonet är avstängt.	Infotainment er fortsatt på når bilen slås av.	System Infotainment pozostaje włączony po wyłączeniu pojazdu.	Infotainment nechávat zapnutý i po vypnutí vozidla.	Infotainment nechávať zapnutý aj po vypnutí vozidla.	Медиасистема остаётся включенной при выключенном автомобиле.	Медіасистема залишається увімкненою після вимкнення двигуна.	Ko je vozilo ugasnjeno, ostanejo informacije in zabava vklopljeni.	Informacije i zabava ostaju uključene i kad je vozilo isključeno.	Информационно-развлекателната система остава включена, когато автомобилът бъде изключен.	Το Infotainment παραμένει ενεργό όταν το όχημα απενεργοποιείται.	Tietoviihdejärjestelmä pysyy toiminnassa sammutettaessa auto.	Az információs és szórakoztató rendszer bekapcsolva marad a jármű kikapcsolásakor.	Araç Kapalı olduğunda multi medya sistemi Açık kalır.	يبقى نظام المعلومات والترفيه مشغّلاً عند إطفاء السيارة	वाहन बंद होने पर भी इंफोटेनमेंट चालू रहता है।	ইঞ্জিন বন্ধ থাকলেও ইনফোটেইনমেন্ট চালু থাকে	वाहन बंद केल्यावर इन्फोटेनमेंट चालू राहते.	వాహనం ఆఫ్ చేయబడినప్పుడు ఆడియో సిస్టమ్ ఆన్‌లో ఉంటుంది	வாகனம் முடக்கப்படும்போது ஆடியோ அமைப்பு தொடர்ந்து இயக்கத்தில் இருக்கும்	જ્યારે એન્જિન બંધ કરેલું હોય ત્યારે નેવિગેશન ચાલું રહે છે.	ಎಂಜಿನ್ ಆಫ್ ಮಾಡಿದಾಗ ಇನ್ಫೋಟೈನ್ಮೆಂಟ್ ಉಳಿಯುತ್ತದೆ	ଗାଡିଟି ବନ୍ଦ ହେବା ସମୟରେ ଅଡିଓ ସିଷ୍ଟମ ଅନ୍ ରହିଥାଏ	വാഹനം ഓഫാക്കുമ്പോൾ ഓഡിയോ സിസ്റ്റം ഓണായി തുടരും	ਇੰਜਣ ਬੰਦ ਕੀਤਾ ਹੋਣ ‘ਤੇ ਆਡੀਓ ਸਿਸਟਮ ਚਾਲੂ ਰਹਿੰਦਾ ਹੈ		Sistem audio tetap aktif meski kendaraan dimatikan.	وقتی خودرو خاموش است، اطلاعات و سرگرمی روشن می‌ماند.	מערכת המידע הבידורי נשארת מופעלת כשמכבים את הרכב.
MMI-0463	그래픽 테마	Graphic Themes	Temas gráficos	Thèmes graphiques	Temas gráficos	图片主题	グラフィックテーマ	Graphic themes	Graphic themes	Grafikdesign	Thèmes graphiques	Temi grafici	Temas gráficos	Temas gráficos	Teme cromatice	Grafische thema's	Grafiske temaer	Grafiska teman	Grafiske temaer	Motywy graficzne	Grafické motivy	Grafické motívy	Графические темы	Графічні теми	Grafične teme	Teme boja	Цветови теми	Θέματα γραφικών	Graafiset teemat	Grafikus témák	Grafik temalar	السمات الرسومية	ग्राफ़िक्स विषय-वस्तु	গ্রাফিক থিম	ग्राफिक थीम	గ్రాఫిక్ థీమ్స్	கிராஃபிக் தீம்கள்	ગ્રાફિકનાં વિષયો	ಗ್ರಾಫಿಕ್ ಥೀಮ್‌ಗಳು	ଗ୍ରାଫିକ୍ ଥିମଗୁଡ଼ିକ	ഗ്രാഫിക് തീമുകൾ	ਗ੍ਰਾਫ਼ਿਕ ਥੀਮ		Tema grafis	تم های گرافیکی	נושאים גרפיים
MMI-0465	웹 매뉴얼								Manual																								मैन्युअल	ম্যানুয়াল	मॅन्युअल	మాన్యువల్	கைமுறையாக	મેન્યુઅલ	ಮ್ಯಾನ್ಯುಯಲ್	ମାନୁଆଲ୍	മാനുവൽ	ਮੈਨੁਅਲ				
MMI-0467	후방 모니터 유지								Extend rear camera use																								पीछे का कैमरा दृश्य रखें	পিছনের ক্যামেরা অন রাখুন	मागील कॅमेरा चालू ठेवा	వెనుక కెమెరా ఆన్ చేసి ఉంచండి	பின்புற கேமராவைச் செயலில் வைக்கவும்	પાછળનો કેમેરો ચાલુ રાખો	ಹಿಂಬದಿ ಕ್ಯಾಮೆರಾ ಆನ್‌ ಮಾಡಿರಿ	ପଛ କ୍ୟାମେରା ଅନ୍ ରଖନ୍ତୁ	പിൻവശ ക്യാമറ ഓൺ ചെയ്തുവയ്ക്കുക	ਪਿਛਲਾ ਕੈਮਰਾ ਚਾਲੂ ਰੱਖੋ				
MMI-0469	끄기	Off	Off	Désactivé	مطفأ	बंद			Off																								बंद	বন্ধ	ऑफ	ఆఫ్	முடக்கு	બંધ	ಆಫ್	ଅଫ୍	ഓഫ്	ਬੰਦ				
MMI-0471	탑 뷰 초기 모드	Top View Default Mode	Modo vista superior	Mode par défaut de la vue de dessus	Modo de visão superior	顶视图默认模式	トップビュー初期モード	Top view default mode	Top view default mode	StandardmodusDraufsicht	Mode par défaut de la vue supérieure	Modalità predefinita vista dall'alto	Vista superior predeterminada	Vista superior do modo predefinido	Mod prestabilit de vizualizare de sus	Bovenaanzicht standaardmodus	StandardvisningSet ovenfra	Standardlägefågelvy	Toppvisning standardmodus	Tryb domyślny widoku z góry	Standardní pohled shora	Predvolený režimPohľad zhora	Вид сверху по умолчанию	Вид згори за замовчуванням	Privzeti način pogled od zgoraj	Standardni režimPogled odozgo	Режим изглед отгоре по подразбиране	Λειτουργία προεπιλογής κάτοψη	Ylänäkymän oletustila	Felülnézet alapértelmezett módja	Varsayılan mod kuş bakışı	الوضع الافتراضي للعرض العلوي	टॉप व्यू डिफ़ॉल्ट मोड	টপ ভিউ ডিফল্ট মোড	वरील दृश्य डीफॉल्ट मोड	టాప్ వ్యూ డిఫాల్ట్ మోడ్	மேல் பார்வை இயல்புநிலை மோட்	ટોચના દૃશ્યમાં ડિફોલ્ટ મોડ	ಮೇಲಿನ ವೀಕ್ಷಣೆ ಡೀಫಾಲ್ಟ್ ಮೋಡ್	ଶୀର୍ଷରେ ଦୃଶ୍ୟର ଡିଫଲ୍ଟ ମୋଡ୍	മുകൾവശ കാഴ്ച ഡിഫോൾട്ട് മോഡ്	ਉੱਪਰਲੇ ਦ੍ਰਿਸ਼ ਦਾ ਪੂਰਵ-ਨਿਰਧਾਰਤ ਮੋਡ		Mode Default Tampak Atas	حالت پیش‌فرض نمای بالا	מצב ברירת המחדל של התצוגה העילית
MMI-0473	전방 뷰 초기 모드	Front View Default Mode	Modo vista frontal	Mode vue avant	Modo de visão dianteira	前视图默认模式	フロントビュー初期モード	Front view mode	Front view mode	Modus Frontansicht	Mode vue avant	Mod. vis. anter.	Modo vista frontal	Modo vista dianteira	Mod prestabilit de vizualizare în față	Vooraanzicht modus	Vis frontkamera	Frontvyläge	Modus frontkamera	Tryb widok z przodu	Pohled dopředu	Režim pohľadu dopredu	Реж. перед. вида	Режим переднього виду	Privz. način pogled od spredaj	Režim pogleda prema naprijed	Режим по подразбир. за изглед отпред	Λειτ. προεπιλογής πρόσοψη	Etunäkymän tila	Első nézet üzemmód	Ön görüş modu	عرض الجهة الأمامية	आगे का व्यू मोड	ফ্রন্ট ভিউ মোড	फ्रंट व्ह्यू मोड	ఫ్రంట్ వ్యూ డీఫాల్ట్ మోడ్	முன்புற பார்வை மோட்	આગળનો વ્યૂ મોડ	ಫ್ರಂಟ್‌ ವ್ಯೂ ಮೋಡ್	ଆଗ ଭ୍ୟୁ ମୋଡ୍	മുൻവശ കാഴ്ചാ മോഡ്	ਅਗਲਾ ਦ੍ਰਿਸ਼ ਮੋਡ		Mode Default Tampak Depan	حالت نمای جلو	תצורת תצוגה קדמית
MMI-0475	후방 뷰 초기 모드	Rear View Default Mode	Modo vista posterior	Mode vue arrière	Modo de visão traseira	后视图默认模式	リアビュー初期モード	Rear view mode	Rear view mode	Modus Rückansicht	Mode vue arrière	Modalità vista posteriore	Modo vista trasera	Modo de vista traseira	Mod prestab. vizualiz. spate	Achteraanzicht modus	Vis bakkamera	Bakvyläge	Ryggemodus	Widok z tyłu	Režim zobrazení prostoru za vozidlem	Režim pohľadu dozadu	Режим заднего вида	Режим заднього виду	Privzeti način pogled od zadaj	Režim pogleda prema natrag	Режим по подразбиране за задно вижд.	Λειτ. προεπιλογής πίσω όψη	Taustanäkymän tila	Tolatókamerás nézet	Arka görünüm modu	عرض الجهة الخلفية	पीछे का व्यू मोड	রিয়ার ভিউ মোড	रियर व्ह्यू मोड	రియర్ వ్యూ డీఫాల్ట్ మోడ్	பின்புற பார்வை மோட்	પાછળનો વ્યૂ મોડ	ರಿಯರ್ ವ್ಯೂ ಮೋಡ್	ପଛ ଭ୍ୟୁ ମୋଡ୍	പിൻവശ കാഴ്ചാ മോഡ്	ਪਿਛਲਾ ਦ੍ਰਿਸ਼ ਮੋਡ		Mode Default Tampak Belakang	حالت نمای عقب	תצורת תצוגה אחורית
